#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IKBKG	BIRC2	9606.ENSP00000483825	9606.ENSP00000477613	0	0.457	0.500	0	0.716
IKBKG	TNFAIP3	9606.ENSP00000483825	9606.ENSP00000481570	0	0.457	0	0	0.457
IKBKG	MAP3K14	9606.ENSP00000483825	9606.ENSP00000482657	0	0.655	0	0	0.655
IL6	SOCS3	9606.ENSP00000385675	9606.ENSP00000330341	0	0	0.500	0	0.499
IRF1	BIRC3	9606.ENSP00000245414	9606.ENSP00000263464	0	0.457	0	0	0.457
ITCH	JUNB	9606.ENSP00000499786	9606.ENSP00000303315	0	0.457	0	0	0.457
ITCH	MLKL	9606.ENSP00000499786	9606.ENSP00000308351	0	0.292	0.500	0	0.630
ITCH	CFLAR	9606.ENSP00000499786	9606.ENSP00000312455	0	0.457	0	0	0.457
ITCH	MAP3K7	9606.ENSP00000499786	9606.ENSP00000358335	0	0.457	0	0	0.457
ITCH	JUN	9606.ENSP00000499786	9606.ENSP00000360266	0	0.457	0	0	0.457
JUN	MAPK1	9606.ENSP00000360266	9606.ENSP00000215832	0	0.457	0	0	0.457
JUN	ATF2	9606.ENSP00000360266	9606.ENSP00000264110	0	0.965	0.900	0	0.996
JUN	JUNB	9606.ENSP00000360266	9606.ENSP00000303315	0	0.563	0.900	0	0.954
JUN	FOS	9606.ENSP00000360266	9606.ENSP00000306245	0	0.972	0.900	0	0.997
JUN	ATF4	9606.ENSP00000360266	9606.ENSP00000336790	0	0.547	0	0	0.547
JUN	CREB5	9606.ENSP00000360266	9606.ENSP00000350359	0	0.688	0	0	0.688
JUN	MMP9	9606.ENSP00000360266	9606.ENSP00000361405	0	0.457	0	0	0.457
JUN	ITCH	9606.ENSP00000360266	9606.ENSP00000499786	0	0.457	0	0	0.457
JUN	MAPK8	9606.ENSP00000360266	9606.ENSP00000378974	0	0.511	0.900	0	0.949
JUN	MAPK9	9606.ENSP00000360266	9606.ENSP00000394560	0	0.511	0.900	0	0.949
JUNB	ATF2	9606.ENSP00000303315	9606.ENSP00000264110	0	0.670	0	0	0.670
JUNB	ATF4	9606.ENSP00000303315	9606.ENSP00000336790	0	0.421	0	0	0.420
JUNB	ITCH	9606.ENSP00000303315	9606.ENSP00000499786	0	0.457	0	0	0.457
JUNB	MAPK9	9606.ENSP00000303315	9606.ENSP00000394560	0	0.476	0	0	0.476
JUNB	CREB5	9606.ENSP00000303315	9606.ENSP00000350359	0	0.677	0	0	0.677
JUNB	FOS	9606.ENSP00000303315	9606.ENSP00000306245	0	0.676	0.900	0	0.966
JUNB	JUN	9606.ENSP00000303315	9606.ENSP00000360266	0	0.563	0.900	0	0.954
LTA	TNFRSF1A	9606.ENSP00000403495	9606.ENSP00000162749	0	0.960	0.500	0	0.979
LTA	TRAF2	9606.ENSP00000403495	9606.ENSP00000247668	0	0	0.500	0	0.499
LTA	BIRC3	9606.ENSP00000403495	9606.ENSP00000263464	0	0	0.500	0	0.499
LTA	TNFRSF1B	9606.ENSP00000403495	9606.ENSP00000365435	0	0.526	0.500	0	0.752
LTA	TRAF3	9606.ENSP00000403495	9606.ENSP00000376500	0	0	0.500	0	0.499
LTA	TNF	9606.ENSP00000403495	9606.ENSP00000398698	0	0.292	0.900	0	0.926
LTA	MAP3K14	9606.ENSP00000403495	9606.ENSP00000482657	0	0	0.500	0	0.499
LTA	BIRC2	9606.ENSP00000403495	9606.ENSP00000477613	0	0.292	0.500	0	0.630
MAP2K1	MAPK1	9606.ENSP00000302486	9606.ENSP00000215832	0	0.537	0.500	0	0.759
MAP2K1	MAPK3	9606.ENSP00000302486	9606.ENSP00000263025	0	0.537	0.900	0	0.951
MAP2K1	MAP3K8	9606.ENSP00000302486	9606.ENSP00000263056	0	0.457	0	0	0.457
MAP2K3	MAPK14	9606.ENSP00000345083	9606.ENSP00000229795	0	0.665	0	0	0.665
MAP2K3	MAPK3	9606.ENSP00000345083	9606.ENSP00000263025	0	0.493	0	0	0.493
MAP2K3	MAP3K5	9606.ENSP00000345083	9606.ENSP00000351908	0	0.457	0	0	0.457
MAP2K3	MAP2K4	9606.ENSP00000345083	9606.ENSP00000410402	0	0	0.900	0	0.900
MAP2K3	MAP2K6	9606.ENSP00000345083	9606.ENSP00000468348	0	0.657	0.900	0	0.964
MAP2K4	MAPK14	9606.ENSP00000410402	9606.ENSP00000229795	0	0.457	0	0	0.457
MAP2K4	MAP2K3	9606.ENSP00000410402	9606.ENSP00000345083	0	0	0.900	0	0.900
MAP2K4	MAP3K5	9606.ENSP00000410402	9606.ENSP00000351908	0	0.457	0	0	0.457
MAP2K4	MAP3K7	9606.ENSP00000410402	9606.ENSP00000358335	0	0.509	0	0	0.509
MAP2K4	MAPK8	9606.ENSP00000410402	9606.ENSP00000378974	0	0.745	0	0	0.745
MAP2K4	MAP2K7	9606.ENSP00000410402	9606.ENSP00000381070	0	0.457	0.900	0	0.943
MAP2K4	MAPK9	9606.ENSP00000410402	9606.ENSP00000394560	0	0.745	0	0	0.745
MAP2K4	AKT1	9606.ENSP00000410402	9606.ENSP00000451828	0	0.457	0	0	0.457
MAP2K4	MAP2K6	9606.ENSP00000410402	9606.ENSP00000468348	0	0.292	0.900	0	0.926
MAP2K6	MAPK13	9606.ENSP00000468348	9606.ENSP00000211287	0	0.348	0.900	0	0.932
MAP2K6	MAPK12	9606.ENSP00000468348	9606.ENSP00000215659	0	0.554	0.900	0	0.953
MAP2K6	MAPK1	9606.ENSP00000468348	9606.ENSP00000215832	0	0.493	0	0	0.493
MAP2K6	MAPK14	9606.ENSP00000468348	9606.ENSP00000229795	0	0.654	0.900	0	0.963
MAP2K6	MAPK11	9606.ENSP00000468348	9606.ENSP00000333685	0	0.375	0.900	0	0.934
MAP2K6	MAP2K3	9606.ENSP00000468348	9606.ENSP00000345083	0	0.657	0.900	0	0.964
MAP2K6	MAP3K5	9606.ENSP00000468348	9606.ENSP00000351908	0	0.457	0	0	0.457
MAP2K6	MAP3K7	9606.ENSP00000468348	9606.ENSP00000358335	0	0.457	0	0	0.457
MAP2K6	MAP2K4	9606.ENSP00000468348	9606.ENSP00000410402	0	0.292	0.900	0	0.926
MAP2K7	MAPK1	9606.ENSP00000381070	9606.ENSP00000215832	0	0.457	0	0	0.457
MAP2K7	MAP3K5	9606.ENSP00000381070	9606.ENSP00000351908	0	0.457	0	0	0.457
MAP2K7	MAP3K7	9606.ENSP00000381070	9606.ENSP00000358335	0	0.550	0	0	0.550
MAP2K7	MAPK8	9606.ENSP00000381070	9606.ENSP00000378974	0	0.566	0	0	0.566
MAP2K7	MAP2K4	9606.ENSP00000381070	9606.ENSP00000410402	0	0.457	0.900	0	0.943
MAP3K14	TRAF2	9606.ENSP00000482657	9606.ENSP00000247668	0	0.457	0.500	0	0.716
MAP3K14	RIPK1	9606.ENSP00000482657	9606.ENSP00000259808	0	0.457	0	0	0.457
MAP3K14	BIRC3	9606.ENSP00000482657	9606.ENSP00000263464	0	0	0.500	0	0.499
MAP3K14	CASP10	9606.ENSP00000482657	9606.ENSP00000286186	0	0.457	0	0	0.457
MAP3K14	CASP8	9606.ENSP00000482657	9606.ENSP00000351273	0	0.457	0	0	0.457
MAP3K14	MAP3K7	9606.ENSP00000482657	9606.ENSP00000358335	0	0.457	0	0	0.457
MAP3K14	CHUK	9606.ENSP00000482657	9606.ENSP00000359424	0	0.659	0.700	0	0.893
MAP3K14	TRAF1	9606.ENSP00000482657	9606.ENSP00000362994	0	0.457	0	0	0.457
MAP3K14	TNFRSF1B	9606.ENSP00000482657	9606.ENSP00000365435	0	0	0.500	0	0.499
MAP3K14	TRAF3	9606.ENSP00000482657	9606.ENSP00000376500	0	0.457	0.900	0	0.943
MAP3K14	TNF	9606.ENSP00000482657	9606.ENSP00000398698	0	0	0.500	0	0.499
MAP3K14	LTA	9606.ENSP00000482657	9606.ENSP00000403495	0	0	0.500	0	0.499
MAP3K14	IKBKB	9606.ENSP00000482657	9606.ENSP00000430684	0	0.690	0	0	0.690
MAP3K14	BIRC2	9606.ENSP00000482657	9606.ENSP00000477613	0	0.457	0.500	0	0.716
MAP3K14	IKBKG	9606.ENSP00000482657	9606.ENSP00000483825	0	0.655	0	0	0.655
MAP3K5	TRAF2	9606.ENSP00000351908	9606.ENSP00000247668	0	0.457	0.720	0	0.841
MAP3K5	DAB2IP	9606.ENSP00000351908	9606.ENSP00000259371	0	0.457	0	0	0.457
MAP3K5	TRAF5	9606.ENSP00000351908	9606.ENSP00000261464	0	0.457	0	0	0.457
MAP3K5	MAP2K3	9606.ENSP00000351908	9606.ENSP00000345083	0	0.457	0	0	0.457
MAP3K5	MAP2K7	9606.ENSP00000351908	9606.ENSP00000381070	0	0.457	0	0	0.457
MAP3K5	MAP3K7	9606.ENSP00000351908	9606.ENSP00000358335	0	0.457	0	0	0.457
MAP3K5	TRAF3	9606.ENSP00000351908	9606.ENSP00000376500	0	0.457	0	0	0.457
MAP3K5	TNFAIP3	9606.ENSP00000351908	9606.ENSP00000481570	0	0.457	0	0	0.457
MAP3K5	FAS	9606.ENSP00000351908	9606.ENSP00000498466	0	0.657	0	0	0.657
MAP3K5	MAP2K6	9606.ENSP00000351908	9606.ENSP00000468348	0	0.457	0	0	0.457
MAP3K5	TRAF1	9606.ENSP00000351908	9606.ENSP00000362994	0	0.457	0	0	0.457
MAP3K5	MAP2K4	9606.ENSP00000351908	9606.ENSP00000410402	0	0.457	0	0	0.457
MAP3K7	TNFRSF1A	9606.ENSP00000358335	9606.ENSP00000162749	0	0.734	0.500	0	0.861
MAP3K7	TAB1	9606.ENSP00000358335	9606.ENSP00000216160	0	0.735	0.900	0	0.972
MAP3K7	TRAF2	9606.ENSP00000358335	9606.ENSP00000247668	0	0.563	0.500	0	0.772
MAP3K7	RIPK1	9606.ENSP00000358335	9606.ENSP00000259808	0	0.457	0.500	0	0.716
MAP3K7	BIRC3	9606.ENSP00000358335	9606.ENSP00000263464	0	0.159	0.500	0	0.561
MAP3K7	NOD2	9606.ENSP00000358335	9606.ENSP00000300589	0	0.457	0.500	0	0.716
MAP3K7	TRADD	9606.ENSP00000358335	9606.ENSP00000341268	0	0	0.500	0	0.499
MAP3K7	MAP3K5	9606.ENSP00000358335	9606.ENSP00000351908	0	0.457	0	0	0.457
MAP3K7	TAB2	9606.ENSP00000358335	9606.ENSP00000356426	0	0.734	0.900	0	0.972
MAP3K7	MAPK8	9606.ENSP00000358335	9606.ENSP00000378974	0	0.457	0	0	0.457
MAP3K7	MAP3K14	9606.ENSP00000358335	9606.ENSP00000482657	0	0.457	0	0	0.457
MAP3K7	MAP2K4	9606.ENSP00000358335	9606.ENSP00000410402	0	0.509	0	0	0.509
MAP3K7	RELA	9606.ENSP00000358335	9606.ENSP00000384273	0	0.596	0	0	0.596
MAP3K7	MAP2K6	9606.ENSP00000358335	9606.ENSP00000468348	0	0.457	0	0	0.457
MAP3K7	ITCH	9606.ENSP00000358335	9606.ENSP00000499786	0	0.457	0	0	0.457
MAP3K7	MAP2K7	9606.ENSP00000358335	9606.ENSP00000381070	0	0.550	0	0	0.550
MAP3K7	BIRC2	9606.ENSP00000358335	9606.ENSP00000477613	0	0.159	0.500	0	0.561
MAP3K7	IKBKB	9606.ENSP00000358335	9606.ENSP00000430684	0	0.457	0.500	0	0.716
MAP3K7	TNF	9606.ENSP00000358335	9606.ENSP00000398698	0	0.734	0.500	0	0.861
MAP3K7	CHUK	9606.ENSP00000358335	9606.ENSP00000359424	0	0.542	0.500	0	0.761
MAP3K7	IKBKG	9606.ENSP00000358335	9606.ENSP00000483825	0	0.734	0.500	0	0.861
MAP3K7	TAB3	9606.ENSP00000358335	9606.ENSP00000368215	0	0.621	0.900	0	0.960
MAP3K8	NFKB1	9606.ENSP00000263056	9606.ENSP00000226574	0	0.693	0.800	0	0.935
MAP3K8	TRAF2	9606.ENSP00000263056	9606.ENSP00000247668	0	0.457	0	0	0.457
MAP3K8	MAP2K1	9606.ENSP00000263056	9606.ENSP00000302486	0	0.457	0	0	0.457
MAP3K8	RELA	9606.ENSP00000263056	9606.ENSP00000384273	0	0.551	0	0	0.551
MAPK1	TNFRSF1A	9606.ENSP00000215832	9606.ENSP00000162749	0	0.457	0	0	0.457
MAPK1	RPS6KA4	9606.ENSP00000215832	9606.ENSP00000333896	0	0.457	0	0	0.457
MAPK1	DNM1L	9606.ENSP00000215832	9606.ENSP00000449089	0	0.457	0	0	0.457
MAPK1	MAP2K7	9606.ENSP00000215832	9606.ENSP00000381070	0	0.457	0	0	0.457
MAPK1	MAP2K6	9606.ENSP00000215832	9606.ENSP00000468348	0	0.493	0	0	0.493
MAPK1	ATF2	9606.ENSP00000215832	9606.ENSP00000264110	0	0.539	0	0	0.539
MAPK1	MAPK14	9606.ENSP00000215832	9606.ENSP00000229795	0	0.457	0	0	0.457
MAPK1	JUN	9606.ENSP00000215832	9606.ENSP00000360266	0	0.457	0	0	0.457
MAPK1	MAP2K1	9606.ENSP00000215832	9606.ENSP00000302486	0	0.537	0.500	0	0.759
MAPK1	MAPK3	9606.ENSP00000215832	9606.ENSP00000263025	0	0.633	0.900	0	0.961
MAPK11	TAB1	9606.ENSP00000333685	9606.ENSP00000216160	0	0.453	0	0	0.453
MAPK11	ATF2	9606.ENSP00000333685	9606.ENSP00000264110	0	0.613	0	0	0.613
MAPK11	MAP2K6	9606.ENSP00000333685	9606.ENSP00000468348	0	0.375	0.900	0	0.934
MAPK12	MAPK13	9606.ENSP00000215659	9606.ENSP00000211287	0	0.555	0	0	0.555
MAPK12	MAP2K6	9606.ENSP00000215659	9606.ENSP00000468348	0	0.554	0.900	0	0.953
MAPK13	ATF2	9606.ENSP00000211287	9606.ENSP00000264110	0	0.555	0	0	0.555
MAPK13	MAPK12	9606.ENSP00000211287	9606.ENSP00000215659	0	0.555	0	0	0.555
MAPK13	MAP2K6	9606.ENSP00000211287	9606.ENSP00000468348	0	0.348	0.900	0	0.932
MAPK14	MAPK1	9606.ENSP00000229795	9606.ENSP00000215832	0	0.457	0	0	0.457
MAPK14	TAB1	9606.ENSP00000229795	9606.ENSP00000216160	0	0.956	0	0	0.956
MAPK14	NFKBIA	9606.ENSP00000229795	9606.ENSP00000216797	0	0.421	0	0	0.420
MAPK14	IKBKB	9606.ENSP00000229795	9606.ENSP00000430684	0	0.421	0	0	0.420
MAPK14	RPS6KA5	9606.ENSP00000229795	9606.ENSP00000479667	0	0.457	0	0	0.457
MAPK14	RPS6KA4	9606.ENSP00000229795	9606.ENSP00000333896	0	0.457	0	0	0.457
MAPK14	AKT1	9606.ENSP00000229795	9606.ENSP00000451828	0	0.528	0	0	0.528
MAPK14	ATF2	9606.ENSP00000229795	9606.ENSP00000264110	0	0.613	0	0	0.613
MAPK14	MAP2K4	9606.ENSP00000229795	9606.ENSP00000410402	0	0.457	0	0	0.457
MAPK14	MAPK3	9606.ENSP00000229795	9606.ENSP00000263025	0	0.597	0	0	0.597
MAPK14	MAP2K3	9606.ENSP00000229795	9606.ENSP00000345083	0	0.665	0	0	0.665
MAPK14	MAP2K6	9606.ENSP00000229795	9606.ENSP00000468348	0	0.654	0.900	0	0.963
MAPK3	MAPK1	9606.ENSP00000263025	9606.ENSP00000215832	0	0.633	0.900	0	0.961
MAPK3	MAPK14	9606.ENSP00000263025	9606.ENSP00000229795	0	0.597	0	0	0.597
MAPK3	ATF2	9606.ENSP00000263025	9606.ENSP00000264110	0	0.498	0	0	0.498
MAPK3	MAP2K3	9606.ENSP00000263025	9606.ENSP00000345083	0	0.493	0	0	0.493
MAPK3	MAP2K1	9606.ENSP00000263025	9606.ENSP00000302486	0	0.537	0.900	0	0.951
MAPK8	TNFRSF1A	9606.ENSP00000378974	9606.ENSP00000162749	0	0.448	0	0	0.448
MAPK8	ATF2	9606.ENSP00000378974	9606.ENSP00000264110	0	0.943	0	0	0.943
MAPK8	CASP10	9606.ENSP00000378974	9606.ENSP00000286186	0	0.448	0	0	0.448
MAPK8	FADD	9606.ENSP00000378974	9606.ENSP00000301838	0	0.448	0	0	0.448
MAPK8	CASP8	9606.ENSP00000378974	9606.ENSP00000351273	0	0.448	0	0	0.448
MAPK8	MAP3K7	9606.ENSP00000378974	9606.ENSP00000358335	0	0.457	0	0	0.457
MAPK8	JUN	9606.ENSP00000378974	9606.ENSP00000360266	0	0.511	0.900	0	0.949
MAPK8	PIK3R1	9606.ENSP00000378974	9606.ENSP00000428056	0	0.457	0	0	0.457
MAPK8	MAP2K7	9606.ENSP00000378974	9606.ENSP00000381070	0	0.566	0	0	0.566
MAPK8	FAS	9606.ENSP00000378974	9606.ENSP00000498466	0	0.657	0	0	0.657
MAPK8	MAP2K4	9606.ENSP00000378974	9606.ENSP00000410402	0	0.745	0	0	0.745
MAPK8	MAPK9	9606.ENSP00000378974	9606.ENSP00000394560	0	0.734	0.900	0	0.972
MAPK9	ATF2	9606.ENSP00000394560	9606.ENSP00000264110	0	0.457	0	0	0.457
MAPK9	JUNB	9606.ENSP00000394560	9606.ENSP00000303315	0	0.476	0	0	0.476
MAPK9	JUN	9606.ENSP00000394560	9606.ENSP00000360266	0	0.511	0.900	0	0.949
MAPK9	MAPK8	9606.ENSP00000394560	9606.ENSP00000378974	0	0.734	0.900	0	0.972
MAPK9	MAP2K4	9606.ENSP00000394560	9606.ENSP00000410402	0	0.745	0	0	0.745
MLKL	RIPK3	9606.ENSP00000308351	9606.ENSP00000216274	0	0.972	0	0	0.972
MLKL	ITCH	9606.ENSP00000308351	9606.ENSP00000499786	0	0.292	0.500	0	0.630
MLKL	TNF	9606.ENSP00000308351	9606.ENSP00000398698	0	0.734	0	0	0.734
MMP3	MMP9	9606.ENSP00000299855	9606.ENSP00000361405	0	0	0.900	0	0.900
MMP9	MMP3	9606.ENSP00000361405	9606.ENSP00000299855	0	0	0.900	0	0.900
MMP9	JUN	9606.ENSP00000361405	9606.ENSP00000360266	0	0.457	0	0	0.457
NFKB1	BCL3	9606.ENSP00000226574	9606.ENSP00000164227	0	0.457	0.900	0	0.943
NFKB1	NFKBIA	9606.ENSP00000226574	9606.ENSP00000216797	0	0.960	0.900	0	0.995
NFKB1	CEBPB	9606.ENSP00000226574	9606.ENSP00000305422	0	0.292	0.500	0	0.630
NFKB1	BIRC3	9606.ENSP00000226574	9606.ENSP00000263464	0	0.596	0	0	0.596
NFKB1	CHUK	9606.ENSP00000226574	9606.ENSP00000359424	0	0.631	0	0	0.631
NFKB1	IKBKG	9606.ENSP00000226574	9606.ENSP00000483825	0	0.675	0	0	0.675
NFKB1	IKBKB	9606.ENSP00000226574	9606.ENSP00000430684	0	0.657	0	0	0.657
NFKB1	MAP3K8	9606.ENSP00000226574	9606.ENSP00000263056	0	0.693	0.800	0	0.935
NFKB1	RELA	9606.ENSP00000226574	9606.ENSP00000384273	0	0.959	0.900	0	0.995
NFKBIA	BCL3	9606.ENSP00000216797	9606.ENSP00000164227	0	0	0.720	0	0.720
NFKBIA	MAPK14	9606.ENSP00000216797	9606.ENSP00000229795	0	0.421	0	0	0.420
NFKBIA	CHUK	9606.ENSP00000216797	9606.ENSP00000359424	0	0.520	0	0	0.520
NFKBIA	IKBKG	9606.ENSP00000216797	9606.ENSP00000483825	0	0.457	0	0	0.457
NFKBIA	IKBKB	9606.ENSP00000216797	9606.ENSP00000430684	0	0.564	0	0	0.564
NFKBIA	RELA	9606.ENSP00000216797	9606.ENSP00000384273	0	0.967	0.800	0	0.993
NFKBIA	NFKB1	9606.ENSP00000216797	9606.ENSP00000226574	0	0.960	0.900	0	0.995
NOD2	TAB1	9606.ENSP00000300589	9606.ENSP00000216160	0	0	0.500	0	0.499
NOD2	TNFAIP3	9606.ENSP00000300589	9606.ENSP00000481570	0	0.497	0	0	0.497
NOD2	TAB3	9606.ENSP00000300589	9606.ENSP00000368215	0	0	0.500	0	0.499
NOD2	TAB2	9606.ENSP00000300589	9606.ENSP00000356426	0	0	0.500	0	0.499
NOD2	IKBKG	9606.ENSP00000300589	9606.ENSP00000483825	0	0.292	0.500	0	0.630
NOD2	MAP3K7	9606.ENSP00000300589	9606.ENSP00000358335	0	0.457	0.500	0	0.716
PIK3CA	PIK3R2	9606.ENSP00000263967	9606.ENSP00000222254	0	0.611	0.922	0	0.968
PIK3CA	PIK3R3	9606.ENSP00000263967	9606.ENSP00000262741	0	0.635	0.944	0	0.978
PIK3CA	CSF2	9606.ENSP00000263967	9606.ENSP00000296871	0	0	0.400	0	0.400
PIK3CA	CSF1	9606.ENSP00000263967	9606.ENSP00000327513	0	0	0.500	0	0.499
PIK3CA	AKT1	9606.ENSP00000263967	9606.ENSP00000451828	0	0.457	0	0	0.457
PIK3CA	SOCS3	9606.ENSP00000263967	9606.ENSP00000330341	0	0	0.540	0	0.540
PIK3CA	BAG4	9606.ENSP00000263967	9606.ENSP00000287322	0	0	0.500	0	0.499
PIK3CA	PIK3CB	9606.ENSP00000263967	9606.ENSP00000501150	0	0	0.900	0	0.900
PIK3CA	PIK3CD	9606.ENSP00000263967	9606.ENSP00000366563	0	0	0.900	0	0.900
PIK3CA	PIK3R1	9606.ENSP00000263967	9606.ENSP00000428056	0	0.963	0.967	0	0.998
PIK3CB	PIK3R2	9606.ENSP00000501150	9606.ENSP00000222254	0	0.766	0.904	0	0.976
PIK3CB	PIK3R3	9606.ENSP00000501150	9606.ENSP00000262741	0	0.659	0.904	0	0.966
PIK3CB	PIK3CA	9606.ENSP00000501150	9606.ENSP00000263967	0	0	0.900	0	0.900
PIK3CB	CSF2	9606.ENSP00000501150	9606.ENSP00000296871	0	0	0.400	0	0.400
PIK3CB	CSF1	9606.ENSP00000501150	9606.ENSP00000327513	0	0	0.500	0	0.499
PIK3CB	SOCS3	9606.ENSP00000501150	9606.ENSP00000330341	0	0	0.540	0	0.540
PIK3CB	PIK3CD	9606.ENSP00000501150	9606.ENSP00000366563	0	0	0.900	0	0.900
PIK3CB	PIK3R1	9606.ENSP00000501150	9606.ENSP00000428056	0	0.678	0.904	0	0.968
PIK3CD	PIK3R2	9606.ENSP00000366563	9606.ENSP00000222254	0	0.417	0.904	0	0.942
PIK3CD	PIK3R3	9606.ENSP00000366563	9606.ENSP00000262741	0	0.443	0.904	0	0.944
PIK3CD	PIK3CA	9606.ENSP00000366563	9606.ENSP00000263967	0	0	0.900	0	0.900
PIK3CD	CSF2	9606.ENSP00000366563	9606.ENSP00000296871	0	0	0.400	0	0.400
PIK3CD	SOCS3	9606.ENSP00000366563	9606.ENSP00000330341	0	0	0.540	0	0.540
PIK3CD	PIK3CB	9606.ENSP00000366563	9606.ENSP00000501150	0	0	0.900	0	0.900
PIK3CD	PIK3R1	9606.ENSP00000366563	9606.ENSP00000428056	0	0.947	0.904	0	0.994
PIK3R1	PIK3R2	9606.ENSP00000428056	9606.ENSP00000222254	0	0.669	0.900	0	0.965
PIK3R1	PIK3R3	9606.ENSP00000428056	9606.ENSP00000262741	0	0.661	0.944	0	0.980
PIK3R1	PIK3CA	9606.ENSP00000428056	9606.ENSP00000263967	0	0.963	0.967	0	0.998
PIK3R1	BAG4	9606.ENSP00000428056	9606.ENSP00000287322	0	0	0.500	0	0.499
PIK3R1	CSF2	9606.ENSP00000428056	9606.ENSP00000296871	0	0	0.400	0	0.400
PIK3R1	CSF1	9606.ENSP00000428056	9606.ENSP00000327513	0	0	0.500	0	0.499
PIK3R1	SOCS3	9606.ENSP00000428056	9606.ENSP00000330341	0	0	0.540	0	0.540
PIK3R1	PIK3CD	9606.ENSP00000428056	9606.ENSP00000366563	0	0.947	0.904	0	0.994
PIK3R1	MAPK8	9606.ENSP00000428056	9606.ENSP00000378974	0	0.457	0	0	0.457
PIK3R1	AKT1	9606.ENSP00000428056	9606.ENSP00000451828	0	0.476	0	0	0.476
PIK3R1	PIK3CB	9606.ENSP00000428056	9606.ENSP00000501150	0	0.678	0.904	0	0.968
PIK3R2	CSF2	9606.ENSP00000222254	9606.ENSP00000296871	0	0	0.400	0	0.400
PIK3R2	SOCS3	9606.ENSP00000222254	9606.ENSP00000330341	0	0	0.540	0	0.540
PIK3R2	PIK3R1	9606.ENSP00000222254	9606.ENSP00000428056	0	0.669	0.900	0	0.965
PIK3R2	PIK3R3	9606.ENSP00000222254	9606.ENSP00000262741	0	0.654	0.900	0	0.963
PIK3R2	PIK3CA	9606.ENSP00000222254	9606.ENSP00000263967	0	0.611	0.922	0	0.968
PIK3R2	PIK3CB	9606.ENSP00000222254	9606.ENSP00000501150	0	0.766	0.904	0	0.976
PIK3R2	PIK3CD	9606.ENSP00000222254	9606.ENSP00000366563	0	0.417	0.904	0	0.942
PIK3R3	PIK3R2	9606.ENSP00000262741	9606.ENSP00000222254	0	0.654	0.900	0	0.963
PIK3R3	CSF2	9606.ENSP00000262741	9606.ENSP00000296871	0	0	0.400	0	0.400
PIK3R3	SOCS3	9606.ENSP00000262741	9606.ENSP00000330341	0	0	0.540	0	0.540
PIK3R3	PIK3R1	9606.ENSP00000262741	9606.ENSP00000428056	0	0.661	0.944	0	0.980
PIK3R3	PIK3CB	9606.ENSP00000262741	9606.ENSP00000501150	0	0.659	0.904	0	0.966
PIK3R3	PIK3CD	9606.ENSP00000262741	9606.ENSP00000366563	0	0.443	0.904	0	0.944
PIK3R3	PIK3CA	9606.ENSP00000262741	9606.ENSP00000263967	0	0.635	0.944	0	0.978
RELA	NFKBIA	9606.ENSP00000384273	9606.ENSP00000216797	0	0.967	0.800	0	0.993
RELA	CCL2	9606.ENSP00000384273	9606.ENSP00000225831	0	0.457	0	0	0.457
RELA	NFKB1	9606.ENSP00000384273	9606.ENSP00000226574	0	0.959	0.900	0	0.995
RELA	MAP3K8	9606.ENSP00000384273	9606.ENSP00000263056	0	0.551	0	0	0.551
RELA	BIRC3	9606.ENSP00000384273	9606.ENSP00000263464	0	0.457	0	0	0.457
RELA	ICAM1	9606.ENSP00000384273	9606.ENSP00000264832	0	0.457	0	0	0.457
RELA	CEBPB	9606.ENSP00000384273	9606.ENSP00000305422	0	0.457	0.500	0	0.716
RELA	FOS	9606.ENSP00000384273	9606.ENSP00000306245	0	0.483	0	0	0.483
RELA	SOCS3	9606.ENSP00000384273	9606.ENSP00000330341	0	0.457	0	0	0.457
RELA	MAP3K7	9606.ENSP00000384273	9606.ENSP00000358335	0	0.596	0	0	0.596
RELA	CHUK	9606.ENSP00000384273	9606.ENSP00000359424	0	0.599	0	0	0.599
RELA	BIRC2	9606.ENSP00000384273	9606.ENSP00000477613	0	0.457	0	0	0.457
RELA	RPS6KA5	9606.ENSP00000384273	9606.ENSP00000479667	0	0.542	0	0	0.542
RELA	TNF	9606.ENSP00000384273	9606.ENSP00000398698	0	0.457	0	0	0.457
RELA	IKBKG	9606.ENSP00000384273	9606.ENSP00000483825	0	0.629	0	0	0.629
RELA	IKBKB	9606.ENSP00000384273	9606.ENSP00000430684	0	0.591	0	0	0.591
RIPK1	TNFRSF1A	9606.ENSP00000259808	9606.ENSP00000162749	0	0.734	0.500	0	0.861
RIPK1	TAB1	9606.ENSP00000259808	9606.ENSP00000216160	0	0.374	0.500	0	0.673
RIPK1	RIPK3	9606.ENSP00000259808	9606.ENSP00000216274	0	0.972	0.900	0	0.997
RIPK1	TRAF2	9606.ENSP00000259808	9606.ENSP00000247668	0	0.734	0.800	0	0.944
RIPK1	DAB2IP	9606.ENSP00000259808	9606.ENSP00000259371	0	0.457	0	0	0.457
RIPK1	MAP3K14	9606.ENSP00000259808	9606.ENSP00000482657	0	0.457	0	0	0.457
RIPK1	TAB3	9606.ENSP00000259808	9606.ENSP00000368215	0	0	0.500	0	0.499
RIPK1	IKBKB	9606.ENSP00000259808	9606.ENSP00000430684	0	0.457	0.500	0	0.716
