Source1,Source2,Shared_Targets_Count
DNAJB6,OPA1,1
DNAJB6,CD40,1
DNAJB6,ERLIN2,1
DNAJB6,SYNGR2,1
DNAJB6,AXIN2,1
DNAJB6,CLTB,1
DNAJB6,NUP98,1
DNAJB6,ITGA6,1
DNAJB6,TPM1,1
DNAJB6,LARP1,1
DNAJB6,CDON,1
DNAJB6,ANKS1A,1
DNAJB6,CASP6,1
DNAJB6,CDC25C,1
DNAJB6,KCNH1,1
DNAJB6,MKLN1,1
DNAJB6,AKT1,1
DNAJB6,ADNP,1
DNAJB6,RBM12,1
DNAJB6,FUT8,1
DNAJB6,SPTBN1,1
DNAJB6,APAF1,1
DNAJB6,SYNE2,1
DNAJB6,BIRC3,1
DNAJB6,ZDHHC16,1
DNAJB6,DIABLO,1
DNAJB6,NDRG1,1
DNAJB6,TRAF3,1
DNAJB6,IRGQ,1
DNAJB6,EXT2,1
DNAJB6,MTAP,1
DNAJB6,TMOD2,1
DNAJB6,RNF40,1
DNAJB6,GIGYF2,1
DNAJB6,GDE1,1
DNAJB6,FIGN,1
DNAJB6,POLR3E,1
DNAJB6,CASP10,1
DNAJB6,KIF2A,1
DNAJB6,ACSL4,1
DNAJB6,WDR77,1
DNAJB6,MAP4,1
DNAJB6,PLIN3,1
DNAJB6,GYG1,1
DNAJB6,FOSL1,1
DNAJB6,UST,1
DNAJB6,CCT3,1
DNAJB6,PDGFRA,1
DNAJB6,RRAS,1
DNAJB6,ERLIN1,1
DNAJB6,SNTB2,1
DNAJB6,BRCA1,1
DNAJB6,RAB3GAP2,1
DNAJB6,AKR1B1,1
DNAJB6,GATA4,1
DNAJB6,CXCL9,1
DNAJB6,PDXK,1
DNAJB6,PEA15,1
DNAJB6,HRK,1
DNAJB6,TNFRSF10A,1
DNAJB6,BCL10,1
DNAJB6,PKP2,1
DNAJB6,STX1A,1
DNAJB6,TSN,1
DNAJB6,TOMM40,1
DNAJB6,RBCK1,1
DNAJB6,E2F5,1
DNAJB6,RNF169,1
DNAJB6,BCL2A1,1
DNAJB6,AIFM1,1
DNAJB6,ALS2,1
DNAJB6,MBD6,1
DNAJB6,FKBP1B,1
DNAJB6,TPCN2,1
DNAJB6,GDF5,1
DNAJB6,MOV10,1
DNAJB6,CD70,1
DNAJB6,TNF,1
DNAJB6,POLR2A,1
DNAJB6,RPL37,1
DNAJB6,REEP3,1
DNAJB6,BIRC5,1
DNAJB6,PODXL,1
DNAJB6,TGFBR2,1
NFKB1,LNPEP,1
NFKB1,TERT,1
NFKB1,ZMYND11,1
NFKB1,EID1,1
NFKB1,YAP1,1
NFKB1,MXD1,1
NFKB1,MEAF6,1
NFKB1,IGF2BP1,1
NFKB1,BLCAP,1
NFKB1,CELF1,1
NFKB1,S100A1,1
NFKB1,FOXC1,1
NFKB1,CDH2,1
NFKB1,RPA1,1
NFKB1,IGLON5,1
NFKB1,CCND1,1
NFKB1,BCL11A,1
NFKB1,ZNF426,1
NFKB1,PHKG2,1
LNPEP,TERT,1
LNPEP,ZMYND11,1
LNPEP,EID1,1
LNPEP,YAP1,1
LNPEP,MXD1,1
LNPEP,MEAF6,1
LNPEP,IGF2BP1,1
LNPEP,BLCAP,1
LNPEP,CELF1,1
LNPEP,S100A1,1
LNPEP,FOXC1,1
LNPEP,CDH2,1
LNPEP,RPA1,1
LNPEP,IGLON5,1
LNPEP,CCND1,1
LNPEP,BCL11A,1
LNPEP,ZNF426,1
LNPEP,PHKG2,1
TERT,ZMYND11,1
TERT,EID1,1
TERT,YAP1,1
TERT,MXD1,1
TERT,MEAF6,1
TERT,IGF2BP1,1
TERT,BLCAP,1
TERT,CELF1,1
TERT,S100A1,1
TERT,FOXC1,1
TERT,CDH2,1
TERT,RPA1,1
TERT,IGLON5,1
TERT,CCND1,1
TERT,BCL11A,1
TERT,ZNF426,1
TERT,PHKG2,1
ZMYND11,EID1,1
ZMYND11,YAP1,1
ZMYND11,MXD1,1
ZMYND11,MEAF6,1
ZMYND11,IGF2BP1,1
ZMYND11,BLCAP,1
ZMYND11,CELF1,1
ZMYND11,S100A1,1
ZMYND11,FOXC1,1
ZMYND11,CDH2,1
ZMYND11,RPA1,1
ZMYND11,IGLON5,1
ZMYND11,CCND1,1
ZMYND11,BCL11A,1
ZMYND11,ZNF426,1
ZMYND11,PHKG2,1
ZMYND11,ABCG2,1
ZMYND11,UBN2,1
ZMYND11,PHACTR4,1
ZMYND11,ESR1,1
ZMYND11,SPTBN2,1
ZMYND11,CDK6,1
ZMYND11,DICER1,1
ZMYND11,SLC19A3,1
ZMYND11,CABYR,1
ZMYND11,AKT3,1
ZMYND11,TRPS1,1
ZMYND11,GPR107,1
ZMYND11,PANK3,1
ZMYND11,KPNA6,1
ZMYND11,HNRNPD,1
ZMYND11,ABLIM1,1
ZMYND11,TCEAL1,1
ZMYND11,TRAT1,1
ZMYND11,LGALS3BP,1
ZMYND11,GNAI3,1
ZMYND11,TOP3A,1
ZMYND11,ZNF131,1
ZMYND11,TRMT5,1
ZMYND11,TMCC1,1
ZMYND11,GRB10,1
ZMYND11,FBXO21,1
ZMYND11,SMAD5,1
ZMYND11,PPP2R2A,1
ZMYND11,SMARCA4,1
ZMYND11,MGAT4B,1
ZMYND11,OSBPL10,1
ZMYND11,UBR7,1
ZMYND11,ZNF714,1
ZMYND11,EIF3I,1
ZMYND11,ZFYVE16,1
ZMYND11,LUC7L2,1
ZMYND11,TRIM44,1
ZMYND11,PGPEP1,1
ZMYND11,WDR6,1
ZMYND11,NLE1,1
ZMYND11,DDX21,1
ZMYND11,MDM2,1
ZMYND11,SLC35A2,1
ZMYND11,TLE3,1
ZMYND11,SERTAD4,1
ZMYND11,STOX2,1
ZMYND11,NFS1,1
ZMYND11,RECK,1
ZMYND11,PELI2,1
ZMYND11,CSNK1G1,1
ZMYND11,HIPK2,1
ZMYND11,DOCK5,1
ZMYND11,FBXL18,1
ZMYND11,ZNF772,1
ZMYND11,COG5,1
ZMYND11,KIF3B,1
ZMYND11,SART1,1
ZMYND11,SS18,1
ZMYND11,DCAF7,1
ZMYND11,CAPRIN1,1
ZMYND11,POLE,1
ZMYND11,RNPS1,1
ZMYND11,CPSF6,1
ZMYND11,FICD,1
ZMYND11,VCP,1
ZMYND11,LRP10,1
ZMYND11,ZNF770,1
ZMYND11,MGMT,1
ZMYND11,PBX2,1
ZMYND11,RBMS2,1
ZMYND11,SORT1,1
ZMYND11,EIF2S1,1
ZMYND11,SDHA,1
ZMYND11,ZW10,1
ZMYND11,PIWIL1,1
ZMYND11,BBC3,1
ZMYND11,TOM1,1
ZMYND11,FYTTD1,1
ZMYND11,CBX2,1
ZMYND11,C18orf25,1
ZMYND11,CDKL5,1
ZMYND11,UBIAD1,1
ZMYND11,TIMM50,1
ZMYND11,RNF215,1
ZMYND11,TP53BP2,1
EID1,YAP1,1
EID1,MXD1,1
EID1,MEAF6,1
EID1,IGF2BP1,1
EID1,BLCAP,1
EID1,CELF1,1
EID1,S100A1,1
EID1,FOXC1,1
EID1,CDH2,1
EID1,RPA1,1
EID1,IGLON5,1
EID1,CCND1,1
EID1,BCL11A,1
EID1,ZNF426,1
EID1,PHKG2,1
YAP1,MXD1,1
YAP1,MEAF6,1
YAP1,IGF2BP1,1
YAP1,BLCAP,1
YAP1,CELF1,1
YAP1,S100A1,1
YAP1,FOXC1,1
YAP1,CDH2,1
YAP1,RPA1,1
YAP1,IGLON5,1
YAP1,CCND1,1
YAP1,BCL11A,1
YAP1,ZNF426,1
YAP1,PHKG2,1
MXD1,MEAF6,1
MXD1,IGF2BP1,1
MXD1,BLCAP,1
MXD1,CELF1,1
MXD1,S100A1,1
MXD1,FOXC1,1
MXD1,CDH2,1
MXD1,RPA1,1
MXD1,IGLON5,1
MXD1,CCND1,1
MXD1,BCL11A,1
MXD1,ZNF426,1
MXD1,PHKG2,1
MEAF6,IGF2BP1,1
MEAF6,BLCAP,1
MEAF6,CELF1,1
MEAF6,S100A1,1
MEAF6,FOXC1,1
MEAF6,CDH2,1
MEAF6,RPA1,1
MEAF6,IGLON5,1
MEAF6,CCND1,1
MEAF6,BCL11A,1
MEAF6,ZNF426,1
MEAF6,PHKG2,1
IGF2BP1,BLCAP,1
IGF2BP1,CELF1,1
IGF2BP1,S100A1,1
IGF2BP1,FOXC1,1
IGF2BP1,CDH2,1
IGF2BP1,RPA1,1
IGF2BP1,IGLON5,1
IGF2BP1,CCND1,1
IGF2BP1,BCL11A,1
IGF2BP1,ZNF426,1
IGF2BP1,PHKG2,1
BLCAP,CELF1,1
BLCAP,S100A1,1
BLCAP,FOXC1,1
BLCAP,CDH2,1
BLCAP,RPA1,1
BLCAP,IGLON5,1
BLCAP,CCND1,1
BLCAP,BCL11A,1
BLCAP,ZNF426,1
BLCAP,PHKG2,1
BLCAP,REL,1
BLCAP,TPM3,1
BLCAP,KY,1
BLCAP,SLC12A7,1
BLCAP,KLHDC8B,1
BLCAP,POLR3G,1
BLCAP,BIVM,1
BLCAP,PTGS1,1
BLCAP,OLFML2A,1
BLCAP,APOL6,1
BLCAP,RAB8A,1
BLCAP,MAT2A,1
BLCAP,LSM4,1
BLCAP,LIMD1,1
BLCAP,ZNF551,1
BLCAP,CPEB4,1
BLCAP,GANAB,1
BLCAP,GK5,1
CELF1,S100A1,1
CELF1,FOXC1,1
CELF1,CDH2,1
CELF1,RPA1,1
CELF1,IGLON5,1
CELF1,CCND1,1
CELF1,BCL11A,1
CELF1,ZNF426,1
CELF1,PHKG2,1
S100A1,FOXC1,1
S100A1,CDH2,1
S100A1,RPA1,1
S100A1,IGLON5,1
S100A1,CCND1,1
S100A1,BCL11A,1
S100A1,ZNF426,1
S100A1,PHKG2,1
FOXC1,CDH2,1
FOXC1,RPA1,1
FOXC1,IGLON5,1
FOXC1,CCND1,1
FOXC1,BCL11A,1
FOXC1,ZNF426,1
FOXC1,PHKG2,1
CDH2,RPA1,1
CDH2,IGLON5,1
CDH2,CCND1,1
CDH2,BCL11A,1
CDH2,ZNF426,1
CDH2,PHKG2,1
RPA1,IGLON5,1
RPA1,CCND1,1
RPA1,BCL11A,1
RPA1,ZNF426,1
RPA1,PHKG2,1
IGLON5,CCND1,1
IGLON5,BCL11A,1
IGLON5,ZNF426,1
IGLON5,PHKG2,1
CCND1,BCL11A,1
CCND1,ZNF426,1
CCND1,PHKG2,1
CCND1,UMPS,1
CCND1,KPNA4,1
CCND1,FOXJ3,1
CCND1,RNF41,1
CCND1,YIPF6,1
CCND1,CHERP,1
CCND1,NNAT,1
CCND1,SMYD1,1
CCND1,PRDM2,1
CCND1,NKIRAS2,1
CCND1,KLF7,1
CCND1,EYA3,1
CCND1,CRTC3,1
CCND1,MARCKSL1,1
CCND1,NRF1,1
CCND1,RANBP2,1
CCND1,PTPRJ,1
CCND1,PAQR5,1
CCND1,CNTFR,1
CCND1,ARHGAP42,1
BCL11A,ZNF426,1
BCL11A,PHKG2,1
ZNF426,PHKG2,1
VWA1,ZBTB7A,1
VWA1,PXN,1
VWA1,GFRA1,1
VWA1,SYT7,1
VWA1,KANK2,1
VWA1,PKIA,1
VWA1,THY1,1
VWA1,UCP2,1
VWA1,BCAR1,1
VWA1,PNPO,1
VWA1,ORAI2,1
VWA1,CHEK1,1
VWA1,AKT1S1,1
VWA1,PAX5,1
VWA1,SORBS2,1
VWA1,CDC37,1
VWA1,HLA-A,1
VWA1,YY1,1
VWA1,B2M,1
VWA1,ZSWIM7,1
VWA1,KRT80,1
VWA1,ZNF570,1
VWA1,ZNF585B,1
VWA1,ZMIZ2,1
ZBTB7A,PXN,1
ZBTB7A,GFRA1,1
ZBTB7A,SYT7,1
ZBTB7A,KANK2,1
ZBTB7A,PKIA,1
ZBTB7A,THY1,1
ZBTB7A,UCP2,1
ZBTB7A,BCAR1,1
ZBTB7A,PNPO,1
ZBTB7A,ORAI2,1
ZBTB7A,CHEK1,1
ZBTB7A,AKT1S1,1
ZBTB7A,PAX5,1
ZBTB7A,SORBS2,1
ZBTB7A,CDC37,1
ZBTB7A,HLA-A,1
ZBTB7A,YY1,1
ZBTB7A,B2M,1
ZBTB7A,ZSWIM7,1
ZBTB7A,KRT80,1
ZBTB7A,ZNF570,1
ZBTB7A,ZNF585B,1
ZBTB7A,ZMIZ2,1
PXN,GFRA1,1
PXN,SYT7,1
PXN,KANK2,1
PXN,PKIA,1
PXN,THY1,1
PXN,UCP2,1
PXN,BCAR1,1
PXN,PNPO,1
PXN,ORAI2,1
PXN,CHEK1,1
PXN,AKT1S1,1
PXN,PAX5,1
PXN,SORBS2,1
PXN,CDC37,1
PXN,HLA-A,1
PXN,YY1,1
PXN,B2M,1
PXN,ZSWIM7,1
PXN,KRT80,1
PXN,ZNF570,1
PXN,ZNF585B,1
PXN,ZMIZ2,1
GFRA1,SYT7,1
GFRA1,KANK2,1
GFRA1,PKIA,1
GFRA1,THY1,1
GFRA1,UCP2,1
GFRA1,BCAR1,1
GFRA1,PNPO,1
GFRA1,ORAI2,1
GFRA1,CHEK1,1
GFRA1,AKT1S1,1
GFRA1,PAX5,1
GFRA1,SORBS2,1
GFRA1,CDC37,1
GFRA1,HLA-A,1
GFRA1,YY1,1
GFRA1,B2M,1
GFRA1,ZSWIM7,1
GFRA1,KRT80,1
GFRA1,ZNF570,1
GFRA1,ZNF585B,1
GFRA1,ZMIZ2,1
SYT7,KANK2,1
SYT7,PKIA,1
SYT7,THY1,1
SYT7,UCP2,1
SYT7,BCAR1,1
SYT7,PNPO,1
SYT7,ORAI2,1
SYT7,CHEK1,1
SYT7,AKT1S1,1
SYT7,PAX5,1
SYT7,SORBS2,1
SYT7,CDC37,1
SYT7,HLA-A,1
SYT7,YY1,1
SYT7,B2M,1
SYT7,ZSWIM7,1
SYT7,KRT80,1
SYT7,ZNF570,1
SYT7,ZNF585B,1
SYT7,ZMIZ2,1
KANK2,PKIA,1
KANK2,THY1,1
KANK2,UCP2,1
KANK2,BCAR1,1
KANK2,PNPO,1
KANK2,ORAI2,1
KANK2,CHEK1,1
KANK2,AKT1S1,1
KANK2,PAX5,1
KANK2,SORBS2,1
KANK2,CDC37,1
KANK2,HLA-A,1
KANK2,YY1,1
KANK2,B2M,1
KANK2,ZSWIM7,1
KANK2,KRT80,1
KANK2,ZNF570,1
KANK2,ZNF585B,1
KANK2,ZMIZ2,1
PKIA,THY1,1
PKIA,UCP2,1
PKIA,BCAR1,1
PKIA,PNPO,1
PKIA,ORAI2,1
PKIA,CHEK1,1
PKIA,AKT1S1,1
PKIA,PAX5,1
PKIA,SORBS2,1
PKIA,CDC37,1
PKIA,HLA-A,1
PKIA,YY1,1
PKIA,B2M,1
PKIA,ZSWIM7,1
PKIA,KRT80,1
PKIA,ZNF570,1
PKIA,ZNF585B,1
PKIA,ZMIZ2,1
THY1,UCP2,1
THY1,BCAR1,1
THY1,PNPO,1
THY1,ORAI2,1
THY1,CHEK1,1
THY1,AKT1S1,1
THY1,PAX5,1
THY1,SORBS2,1
THY1,CDC37,1
THY1,HLA-A,1
THY1,YY1,1
THY1,B2M,1
THY1,ZSWIM7,1
THY1,KRT80,1
THY1,ZNF570,1
THY1,ZNF585B,1
THY1,ZMIZ2,1
UCP2,BCAR1,1
UCP2,PNPO,1
UCP2,ORAI2,1
UCP2,CHEK1,1
UCP2,AKT1S1,1
UCP2,PAX5,1
UCP2,SORBS2,1
UCP2,CDC37,1
UCP2,HLA-A,1
UCP2,YY1,1
UCP2,B2M,1
UCP2,ZSWIM7,1
UCP2,KRT80,1
UCP2,ZNF570,1
UCP2,ZNF585B,1
UCP2,ZMIZ2,1
BCAR1,PNPO,1
BCAR1,ORAI2,1
BCAR1,CHEK1,1
BCAR1,AKT1S1,1
BCAR1,PAX5,1
BCAR1,SORBS2,1
BCAR1,CDC37,1
BCAR1,HLA-A,1
BCAR1,YY1,1
BCAR1,B2M,1
BCAR1,ZSWIM7,1
BCAR1,KRT80,1
BCAR1,ZNF570,1
BCAR1,ZNF585B,1
BCAR1,ZMIZ2,1
PNPO,ORAI2,1
PNPO,CHEK1,1
PNPO,AKT1S1,1
PNPO,PAX5,1
PNPO,SORBS2,1
PNPO,CDC37,1
PNPO,HLA-A,1
PNPO,YY1,1
PNPO,B2M,1
PNPO,ZSWIM7,1
PNPO,KRT80,1
PNPO,ZNF570,1
PNPO,ZNF585B,1
PNPO,ZMIZ2,1
ORAI2,CHEK1,1
ORAI2,AKT1S1,1
ORAI2,PAX5,1
ORAI2,SORBS2,1
ORAI2,CDC37,1
ORAI2,HLA-A,1
ORAI2,YY1,1
ORAI2,B2M,1
ORAI2,ZSWIM7,1
ORAI2,KRT80,1
ORAI2,ZNF570,1
ORAI2,ZNF585B,1
ORAI2,ZMIZ2,1
CHEK1,AKT1S1,1
CHEK1,PAX5,1
CHEK1,SORBS2,1
CHEK1,CDC37,1
CHEK1,HLA-A,1
CHEK1,YY1,1
CHEK1,B2M,1
CHEK1,ZSWIM7,1
CHEK1,KRT80,1
CHEK1,ZNF570,1
CHEK1,ZNF585B,2
CHEK1,ZMIZ2,1
CHEK1,PPP1R11,1
CHEK1,GOSR1,1
CHEK1,CYLD,1
CHEK1,PDE4D,1
CHEK1,RASSF5,1
CHEK1,SMAD3,1
CHEK1,RACGAP1,1
CHEK1,KIF21A,1
CHEK1,SBNO1,1
CHEK1,ACVR2A,1
CHEK1,GPR27,1
CHEK1,TCF3,1
CHEK1,BCL2,1
CHEK1,KANK1,1
CHEK1,FGF2,1
CHEK1,ZNF275,1
CHEK1,TMEM135,1
CHEK1,GNB1,1
CHEK1,PLEKHA1,1
CHEK1,AVL9,1
CHEK1,HNRNPA2B1,1
CHEK1,MTHFR,1
CHEK1,RASEF,1
CHEK1,TAB3,1
CHEK1,CPNE1,1
CHEK1,LRRC57,1
CHEK1,LSM11,1
CHEK1,CBFA2T3,1
CHEK1,DICER1,1
CHEK1,SMURF1,1
CHEK1,GNAL,1
CHEK1,BSG,1
CHEK1,UBE2V1,1
CHEK1,CCDC80,1
CHEK1,ZBTB34,1
CHEK1,SEC61A1,1
CHEK1,HEYL,1
CHEK1,TSC22D2,1
CHEK1,CPEB3,1
CHEK1,WIPI2,1
CHEK1,SERBP1,1
CHEK1,AKAP11,1
CHEK1,CDC37L1,1
CHEK1,STX17,1
CHEK1,RFK,1
CHEK1,BAG4,1
CHEK1,BZW1,1
CHEK1,CCNE1,1
CHEK1,CCNT1,1
CHEK1,CCNT2,1
CHEK1,TPI1,1
CHEK1,SHOC2,1
CHEK1,ABCB7,1
CHEK1,CDV3,1
CHEK1,ETNK1,1
CHEK1,C21orf62,1
CHEK1,MIB1,1
CHEK1,TAOK1,1
CHEK1,RPRD1B,1
CHEK1,HAUS3,1
CHEK1,DCAF17,1
CHEK1,GABARAPL1,1
CHEK1,LUZP1,1
CHEK1,TKTL1,1
CHEK1,VEGFA,1
CHEK1,THRAP3,1
CHEK1,CD180,1
CHEK1,ACTR2,1
CHEK1,ARIH1,1
CHEK1,PURA,1
CHEK1,MLLT6,1
CHEK1,PSKH1,1
CHEK1,YWHAQ,1
CHEK1,VPS4A,1
CHEK1,VCL,1
CHEK1,SOCS5,1
CHEK1,OCRL,1
CHEK1,KPNA1,1
CHEK1,PAFAH1B2,1
CHEK1,CCL4,1
CHEK1,SNCG,1
CHEK1,CREG1,1
CHEK1,ARHGDIA,1
CHEK1,MAP4K2,1
CHEK1,RAPH1,1
CHEK1,MAFK,1
CHEK1,ENTPD6,1
CHEK1,SH3BGRL2,1
CHEK1,GNAT1,1
CHEK1,YTHDC1,1
CHEK1,ZNF284,1
AKT1S1,PAX5,1
AKT1S1,SORBS2,1
AKT1S1,CDC37,1
AKT1S1,HLA-A,1
AKT1S1,YY1,1
AKT1S1,B2M,1
AKT1S1,ZSWIM7,1
AKT1S1,KRT80,1
AKT1S1,ZNF570,1
AKT1S1,ZNF585B,1
AKT1S1,ZMIZ2,1
PAX5,SORBS2,1
PAX5,CDC37,1
PAX5,HLA-A,1
PAX5,YY1,1
PAX5,B2M,1
PAX5,ZSWIM7,1
PAX5,KRT80,1
PAX5,ZNF570,1
PAX5,ZNF585B,1
PAX5,ZMIZ2,1
SORBS2,CDC37,1
SORBS2,HLA-A,1
SORBS2,YY1,1
SORBS2,B2M,1
SORBS2,ZSWIM7,1
SORBS2,KRT80,1
SORBS2,ZNF570,1
SORBS2,ZNF585B,1
SORBS2,ZMIZ2,1
CDC37,HLA-A,1
CDC37,YY1,1
CDC37,B2M,1
CDC37,ZSWIM7,1
CDC37,KRT80,1
CDC37,ZNF570,1
CDC37,ZNF585B,1
CDC37,ZMIZ2,1
HLA-A,YY1,1
HLA-A,B2M,1
HLA-A,ZSWIM7,1
HLA-A,KRT80,1
HLA-A,ZNF570,1
HLA-A,ZNF585B,1
HLA-A,ZMIZ2,1
YY1,B2M,1
YY1,ZSWIM7,2
YY1,KRT80,1
YY1,ZNF570,1
YY1,ZNF585B,1
YY1,ZMIZ2,1
YY1,BCLAF1,1
YY1,EDEM3,1
YY1,GANAB,1
YY1,TMEM167A,1
YY1,PPP1R11,1
YY1,CYCS,1
YY1,NUCKS1,1
YY1,TGIF2,1
YY1,CDKN1B,1
YY1,CCL22,1
YY1,FAM104A,1
YY1,LEF1,1
YY1,CDK6,1
YY1,VAV3,1
YY1,VEGFA,1
YY1,CCNL1,1
YY1,TFAM,1
YY1,CD44,1
YY1,POU2F1,1
YY1,G3BP2,1
YY1,EFNB1,1
YY1,DDAH1,1
YY1,SIRT1,1
YY1,PEG10,1
YY1,CAPRIN1,1
YY1,PPARA,1
YY1,UBXN2B,1
YY1,RRM2,1
YY1,SUGT1,1
YY1,HDLBP,1
YY1,GNPDA1,1
YY1,PLA2G2D,1
YY1,CDC23,1
YY1,NLRC5,1
YY1,CPT2,1
YY1,ADARB1,1
YY1,CAMTA1,1
YY1,CFLAR,1
YY1,GAPVD1,1
YY1,OPA1,1
YY1,CD40,1
YY1,ERLIN2,1
YY1,SYNGR2,1
YY1,AXIN2,1
YY1,CLTB,1
YY1,NUP98,1
YY1,ITGA6,1
YY1,TPM1,1
YY1,LARP1,1
YY1,CDON,1
YY1,ANKS1A,1
YY1,CASP6,1
YY1,CDC25C,1
YY1,KCNH1,1
YY1,MKLN1,1
YY1,AKT1,1
YY1,ADNP,1
YY1,RBM12,1
YY1,FUT8,1
YY1,SPTBN1,1
YY1,APAF1,1
YY1,SYNE2,1
YY1,BIRC3,1
YY1,ZDHHC16,1
YY1,DIABLO,1
YY1,NDRG1,1
YY1,TRAF3,1
YY1,IRGQ,1
YY1,EXT2,1
YY1,MTAP,1
YY1,TMOD2,1
YY1,RNF40,1
YY1,GIGYF2,1
YY1,GDE1,1
YY1,FIGN,1
YY1,POLR3E,1
YY1,CASP10,1
YY1,KIF2A,1
YY1,ACSL4,1
YY1,WDR77,1
YY1,MAP4,1
YY1,PLIN3,1
YY1,GYG1,1
YY1,FOSL1,1
YY1,UST,1
YY1,CCT3,1
YY1,PDGFRA,1
YY1,RRAS,1
YY1,ERLIN1,1
YY1,SNTB2,1
YY1,BRCA1,1
YY1,RAB3GAP2,1
YY1,AKR1B1,1
YY1,GATA4,1
YY1,CXCL9,1
YY1,PDXK,1
YY1,PEA15,1
YY1,HRK,1
YY1,TNFRSF10A,1
YY1,BCL10,1
YY1,PKP2,1
YY1,STX1A,1
YY1,TSN,1
YY1,TOMM40,1
YY1,RBCK1,1
YY1,E2F5,1
YY1,RNF169,1
YY1,BCL2A1,1
YY1,AIFM1,1
YY1,ALS2,1
YY1,MBD6,1
YY1,FKBP1B,1
YY1,TPCN2,1
YY1,GDF5,1
YY1,MOV10,1
YY1,CD70,1
YY1,TNF,1
YY1,POLR2A,1
YY1,RPL37,1
YY1,REEP3,1
YY1,BIRC5,1
YY1,PODXL,1
YY1,TGFBR2,1
B2M,ZSWIM7,1
B2M,KRT80,1
B2M,ZNF570,1
B2M,ZNF585B,1
B2M,ZMIZ2,1
ZSWIM7,KRT80,1
ZSWIM7,ZNF570,1
ZSWIM7,ZNF585B,1
ZSWIM7,ZMIZ2,1
ZSWIM7,BCLAF1,1
ZSWIM7,EDEM3,1
ZSWIM7,GANAB,1
ZSWIM7,TMEM167A,1
ZSWIM7,PPP1R11,1
ZSWIM7,CYCS,1
ZSWIM7,NUCKS1,1
ZSWIM7,TGIF2,1
ZSWIM7,CDKN1B,1
ZSWIM7,CCL22,1
ZSWIM7,FAM104A,1
ZSWIM7,LEF1,1
ZSWIM7,CDK6,1
ZSWIM7,VAV3,1
ZSWIM7,VEGFA,1
ZSWIM7,CCNL1,1
ZSWIM7,TFAM,1
ZSWIM7,CD44,1
ZSWIM7,POU2F1,1
ZSWIM7,G3BP2,1
ZSWIM7,EFNB1,1
ZSWIM7,DDAH1,1
ZSWIM7,SIRT1,1
ZSWIM7,PEG10,1
ZSWIM7,CAPRIN1,1
ZSWIM7,PPARA,1
ZSWIM7,UBXN2B,1
ZSWIM7,RRM2,1
ZSWIM7,SUGT1,1
ZSWIM7,HDLBP,1
ZSWIM7,GNPDA1,1
ZSWIM7,PLA2G2D,1
ZSWIM7,CDC23,1
ZSWIM7,NLRC5,1
ZSWIM7,CPT2,1
ZSWIM7,ADARB1,1
ZSWIM7,CAMTA1,1
ZSWIM7,CFLAR,1
ZSWIM7,GAPVD1,1
ZSWIM7,OPA1,1
ZSWIM7,CD40,1
ZSWIM7,ERLIN2,1
ZSWIM7,SYNGR2,1
ZSWIM7,AXIN2,1
ZSWIM7,CLTB,1
ZSWIM7,NUP98,1
ZSWIM7,ITGA6,1
ZSWIM7,TPM1,1
ZSWIM7,LARP1,1
ZSWIM7,CDON,1
ZSWIM7,ANKS1A,1
ZSWIM7,CASP6,1
ZSWIM7,CDC25C,1
ZSWIM7,KCNH1,1
ZSWIM7,MKLN1,1
ZSWIM7,AKT1,1
ZSWIM7,ADNP,1
ZSWIM7,RBM12,1
ZSWIM7,FUT8,1
ZSWIM7,SPTBN1,1
ZSWIM7,APAF1,1
ZSWIM7,SYNE2,1
ZSWIM7,BIRC3,1
ZSWIM7,ZDHHC16,1
ZSWIM7,DIABLO,1
ZSWIM7,NDRG1,1
ZSWIM7,TRAF3,1
ZSWIM7,IRGQ,1
ZSWIM7,EXT2,1
ZSWIM7,MTAP,1
ZSWIM7,TMOD2,1
ZSWIM7,RNF40,1
ZSWIM7,GIGYF2,1
ZSWIM7,GDE1,1
ZSWIM7,FIGN,1
ZSWIM7,POLR3E,1
ZSWIM7,CASP10,1
ZSWIM7,KIF2A,1
ZSWIM7,ACSL4,1
ZSWIM7,WDR77,1
ZSWIM7,MAP4,1
ZSWIM7,PLIN3,1
ZSWIM7,GYG1,1
ZSWIM7,FOSL1,1
ZSWIM7,UST,1
ZSWIM7,CCT3,1
ZSWIM7,PDGFRA,1
ZSWIM7,RRAS,1
ZSWIM7,ERLIN1,1
ZSWIM7,SNTB2,1
ZSWIM7,BRCA1,1
ZSWIM7,RAB3GAP2,1
ZSWIM7,AKR1B1,1
ZSWIM7,GATA4,1
ZSWIM7,CXCL9,1
ZSWIM7,PDXK,1
ZSWIM7,PEA15,1
ZSWIM7,HRK,1
ZSWIM7,TNFRSF10A,1
ZSWIM7,BCL10,1
ZSWIM7,PKP2,1
ZSWIM7,STX1A,1
ZSWIM7,TSN,1
ZSWIM7,TOMM40,1
ZSWIM7,RBCK1,1
ZSWIM7,E2F5,1
ZSWIM7,RNF169,1
ZSWIM7,BCL2A1,1
ZSWIM7,AIFM1,1
ZSWIM7,ALS2,1
ZSWIM7,MBD6,1
ZSWIM7,FKBP1B,1
ZSWIM7,TPCN2,1
ZSWIM7,GDF5,1
ZSWIM7,MOV10,1
ZSWIM7,CD70,1
ZSWIM7,TNF,1
ZSWIM7,POLR2A,1
ZSWIM7,RPL37,1
